,Lat,Long,Venue_Type,Venue_Name,Created_On,latlong,Country
786,45.70564733,13.86315286,shopping,SpinaliS trgovina,1583932789,"(45.70564733, 13.86315286)",SI
787,46.56046114,15.65024972,cafe,Moja Kavarna,1583932818,"(46.56046114, 15.65024972)",SI
788,45.70604068,13.8673532,shopping,Parketarstvo Valenčič,1583933013,"(45.70604068, 13.8673532)",SI
789,45.70793621,13.870384099999999,default,Valles parketi,1583932989,"(45.70793621, 13.870384099999999)",SI
790,45.70595826,13.86734247,food,Apetit okrepčevalnica - catering,1583933134,"(45.70595826, 13.86734247)",SI
791,46.04731172,14.54543173,default,Center užitka SpaLaLa,1583933421,"(46.04731172, 14.54543173)",SI
792,45.54406131,13.74118745,shopping,Sneakers Park,1583933627,"(45.54406131, 13.74118745)",SI
793,46.06805005,14.54557657,food,Burger King Citypark,1583933721,"(46.06805005, 14.54557657)",SI
794,45.57962909,13.737110500000002,shopping,Studio INN frizerski salon,1583933726,"(45.57962909, 13.737110500000002)",SI
795,46.23762806,15.25851846,cafe,LIFE caffe,1583933831,"(46.23762806, 15.25851846)",SI
796,46.05440033,14.500494,food,Zvezda Narodna galerija,1583933945,"(46.05440033, 14.500494)",SI
797,46.53289726,15.66562951,cafe,LIFE caffe,1583933951,"(46.53289726, 15.66562951)",SI
798,45.92681161,14.7237289,cafe,Breza Caffe,1583934087,"(45.92681161, 14.7237289)",SI
799,45.52744152,13.66529703,default,MWS nega in vzdrževanje plovil,1583934168,"(45.52744152, 13.66529703)",SI
800,46.01163519,8.958594202999999,food,Piadineria Romagna Mia,1583934289,"(46.01163519, 8.958594202999999)",CH
801,45.82735638,15.18409789,shopping,Omara,1583934712,"(45.82735638, 15.18409789)",SI
802,46.55877915,15.65061986,grocery,Žito trgovina City,1583934968,"(46.55877915, 15.65061986)",SI
803,46.53870931,15.63632905,grocery,Žito trgovina,1583935156,"(46.53870931, 15.63632905)",SI
804,46.22917511,15.26246667,grocery,Žito trgovina,1583935366,"(46.22917511, 15.26246667)",SI
805,46.55921441,15.64855456,grocery,Žito trgovina Štukelj,1583935611,"(46.55921441, 15.64855456)",SI
806,46.14129582,14.59841609,default,Bioenergija Draženko Drinić,1583940061,"(46.14129582, 14.59841609)",SI
807,5.611287771000001,-73.8209635,transport,Electripeña,1583961797,"(5.611287771000001, -73.8209635)",CO
808,5.616567734,-73.81584585,shopping,Eliteshop,1583965907,"(5.616567734, -73.81584585)",CO
809,46.35015283,15.73363423,shopping,Kmetijska trgovina Majšperk,1584005672,"(46.35015283, 15.73363423)",SI
810,47.05959076,7.623669505,default,Archventure GmbH,1584007011,"(47.05959076, 7.623669505)",CH
811,46.0679049,14.54203069,shopping,Katja Pro Boutique,1584027446,"(46.0679049, 14.54203069)",SI
812,46.02052389,14.53754067,cafe,Moj Lokal,1584091194,"(46.02052389, 14.53754067)",SI
813,51.74915237,-0.32604932789999996,shopping,Herts Hemp,1584101344,"(51.74915237, -0.32604932789999996)",GB
814,39.74502999,-8.812338071000001,shopping,MRCosmética,1584193024,"(39.74502999, -8.812338071000001)",PT
815,-12.07737019,-77.09368765,attraction,Lyder - Agencia Digital,1584104446,"(-12.07737019, -77.09368765)",PE
816,41.16339416,-8.58415246,default,Clinica dos Bits,1584143157,"(41.16339416, -8.58415246)",PT
817,2.943356993,-75.27093887,shopping,Emilianos Store,1584144418,"(2.943356993, -75.27093887)",CO
818,53.19112825,50.116826,default,Крипто Маркет,1584295653,"(53.19112825, 50.116826)",RU
819,55.59423119,37.6033473,default,Крипто Маркет,1584295932,"(55.59423119, 37.6033473)",RU
820,55.74727839,37.53958583,default,Крипто Маркет,1584296051,"(55.74727839, 37.53958583)",RU
821,55.76254718,37.59209543,default,Крипто Маркет,1584296157,"(55.76254718, 37.59209543)",RU
822,55.80641543,37.57103741,default,Крипто Маркет,1584296230,"(55.80641543, 37.57103741)",RU
823,55.7588377,37.62524486,default,Крипто Маркет,1584296283,"(55.7588377, 37.62524486)",RU
824,55.76372877,37.65419662,default,Крипто Маркет,1584296359,"(55.76372877, 37.65419662)",RU
825,57.01153365,40.96774936,default,Крипто Маркет,1584296428,"(57.01153365, 40.96774936)",RU
826,56.98115697,40.99367023,shopping,Крипто Маркет,1584296610,"(56.98115697, 40.99367023)",RU
827,56.98257175,40.982126,transport,Крипто Маркет,1584296650,"(56.98257175, 40.982126)",RU
828,56.99750549,40.96049666,lodging,Крипто Маркет,1584296742,"(56.99750549, 40.96049666)",RU
829,56.32321828,44.03049409,shopping,Крипто Маркет,1584301722,"(56.32321828, 44.03049409)",RU
830,56.32567523,44.01062965,lodging,Крипто Маркет,1584301784,"(56.32567523, 44.01062965)",RU
831,56.32766208,43.98639858,transport,Крипто Маркет,1584301871,"(56.32766208, 43.98639858)",RU
832,35.20572427,26.10548973,food,myloi.shop,1584522343,"(35.20572427, 26.10548973)",GR
833,54.18721695,45.16829789,shopping,Крипто Маркет,1584301955,"(54.18721695, 45.16829789)",RU
834,54.16720929,45.12969553,transport,Крипто Маркет,1584302013,"(54.16720929, 45.12969553)",RU
835,56.64022393,47.89441466,shopping,Крипто Маркет,1584302122,"(56.64022393, 47.89441466)",RU
836,56.63228353,47.92889982,lodging,Крипто Маркет,1584302178,"(56.63228353, 47.92889982)",RU
837,55.72629746,48.72047603,shopping,Крипто Маркет,1584302243,"(55.72629746, 48.72047603)",RU
838,55.82033206,49.1009903,shopping,Крипто Маркет,1584302368,"(55.82033206, 49.1009903)",RU
839,55.79205653,49.10283297,shopping,Крипто Маркет,1584303470,"(55.79205653, 49.10283297)",RU
840,51.5341569,46.02623463,shopping,Крипто Маркет,1584303586,"(51.5341569, 46.02623463)",RU
841,51.54591471,46.01842403,lodging,Крипто Маркет,1584303626,"(51.54591471, 46.01842403)",RU
842,48.70601515,44.50937033,shopping,Крипто Маркет,1584303682,"(48.70601515, 44.50937033)",RU
843,48.7349967,44.48904991,lodging,Крипто Маркет,1584303747,"(48.7349967, 44.48904991)",RU
844,48.71040469,44.43802357,transport,Крипто Маркет,1584303793,"(48.71040469, 44.43802357)",RU
845,43.58567562,39.72530186,shopping,Крипто Маркет,1584303884,"(43.58567562, 39.72530186)",RU
846,43.58431561,39.71588194,lodging,Крипто Маркет,1584303932,"(43.58431561, 39.71588194)",RU
847,43.57342669,39.74057436,transport,Крипто Маркет,1584303999,"(43.57342669, 39.74057436)",RU
848,43.67961248,40.20665109,shopping,Крипто Маркет,1584304069,"(43.67961248, 40.20665109)",RU
849,45.05882183,39.01720136,shopping,Крипто Маркет,1584304159,"(45.05882183, 39.01720136)",RU
850,45.06139661,39.01865244,transport,Крипто Маркет,1584304213,"(45.06139661, 39.01865244)",RU
851,44.73788587,37.77788401,shopping,Крипто Маркет,1584304296,"(44.73788587, 37.77788401)",RU
852,44.88476243,37.33109772,shopping,Крипто Маркет,1584304366,"(44.88476243, 37.33109772)",RU
853,44.89310466,37.32294917,transport,Крипто Маркет,1584304412,"(44.89310466, 37.32294917)",RU
854,53.356237899999996,58.97332191,shopping,Крипто Маркет,1584304579,"(53.356237899999996, 58.97332191)",RU
855,53.36203896,58.95042658,lodging,Крипто Маркет,1584304613,"(53.36203896, 58.95042658)",RU
856,54.740709499999994,55.98688066,shopping,Крипто Маркет,1584304696,"(54.740709499999994, 55.98688066)",RU
857,54.73526348,55.97050309,lodging,Крипто Маркет,1584304735,"(54.73526348, 55.97050309)",RU
858,54.74453846,55.95269322,transport,Крипто Маркет,1584304793,"(54.74453846, 55.95269322)",RU
859,40.22910761,-76.83230639,atm,Bitcoin ATM,1584395002,"(40.22910761, -76.83230639)",US
860,46.0124064,8.956491351,default,Miss Spettino,1584434530,"(46.0124064, 8.956491351)",CH
861,45.51292572,13.59437943,food,Restavracija Bungalow,1584441245,"(45.51292572, 13.59437943)",SI
862,45.51370009,13.59339774,cafe,Cacao ,1584441397,"(45.51370009, 13.59339774)",SI
863,46.0620166,14.54840362,cafe,Cacao,1584444783,"(46.0620166, 14.54840362)",SI
864,46.05143693,14.50662017,cafe,Cacao ,1584445254,"(46.05143693, 14.50662017)",SI
865,46.05482473,14.50429201,cafe,Cacao ,1584445467,"(46.05482473, 14.50429201)",SI
866,38.98868128,-77.09782362,shopping,JS Audio,1584447949,"(38.98868128, -77.09782362)",US
867,41.44603579,2.214807272,shopping,CONTROLIP TELEMATIC SOLUTIONS SL,1584538132,"(41.44603579, 2.214807272)",ES
868,4.154579568,-74.72372373,default,Bitcoins ,1584570698,"(4.154579568, -74.72372373)",CO
869,49.02556853,17.64586151,shopping,FantasyGROUP,1584623595,"(49.02556853, 17.64586151)",CZ
870,50.35092717,14.47836041,default,Prototech.cz,1584644541,"(50.35092717, 14.47836041)",CZ
871,33.46398642,-88.80925477,cafe,Strange Brew Coffee,1584650382,"(33.46398642, -88.80925477)",US
872,-22.87148963,-47.04136133,sports,ROBERTO MORAES SILVA,1584671409,"(-22.87148963, -47.04136133)",BR
873,-38.54986036,-58.74295235,default,Estudio Juridico Wagner,1584761089,"(-38.54986036, -58.74295235)",AR
874,-37.99852155,-57.54934788,default,Estudio Juridico Wagner,1584761289,"(-37.99852155, -57.54934788)",AR
875,37.78998222,14.61883051,food,AZ. Agricola biologica di Inzerilli Carmelo ,1584839508,"(37.78998222, 14.61883051)",IT
876,49.11542795,9.736161232,food,Alt Hall,1584869776,"(49.11542795, 9.736161232)",DE
877,49.14307455,9.220656753,atm,Tabak Sasse,1584869950,"(49.14307455, 9.220656753)",DE
878,46.70973594,-116.96044920000001,default,Steve Smallwood Illustrations,1584901273,"(46.70973594, -116.96044920000001)",US
879,46.4224241,15.87159634,shopping,Swat online store,1584948915,"(46.4224241, 15.87159634)",SI
880,46.24472931,13.58116686,default,Nutrishop.si online store,1584949641,"(46.24472931, 13.58116686)",SI
881,46.06381442,14.54569459,grocery,Kalček.si online store,1584954402,"(46.06381442, 14.54569459)",SI
882,45.33567623,14.40547943,default,Izdavački centar Sušak,1585052822,"(45.33567623, 14.40547943)",HR
883,45.33569131,14.40562963,default,Tiskara Sušak,1585052891,"(45.33569131, 14.40562963)",HR
884,45.34869574,14.42903996,default,Inćun,1585053075,"(45.34869574, 14.42903996)",HR
885,45.32421522,14.44132447,default,Gulet Adonis,1585053853,"(45.32421522, 14.44132447)",HR
886,45.34588698,14.36618507,cafe,Premier bar,1585054183,"(45.34588698, 14.36618507)",HR
887,45.32737581,14.44402814,default,Master's Barber shop,1585054443,"(45.32737581, 14.44402814)",HR
888,45.15802906,14.72145438,default,Mini Eko,1585054771,"(45.15802906, 14.72145438)",HR
889,45.15806689,14.72162604,default,Eko Motiv,1585054861,"(45.15806689, 14.72162604)",HR
890,45.37025262,14.34104204,default,Magic Project,1585055075,"(45.37025262, 14.34104204)",HR
891,46.06596577,14.51783717,shopping,Huda Čupca,1585060619,"(46.06596577, 14.51783717)",SI
892,46.38587674,15.55965006,shopping,K&M,1585061250,"(46.38587674, 15.55965006)",SI
893,46.045074,14.50494647,cafe,Mala Pražarna,1585061378,"(46.045074, 14.50494647)",SI
894,46.06584295,14.54953551,shopping,Garderoba online store,1585130713,"(46.06584295, 14.54953551)",SI
895,56.3246996,44.00539398,atm,Крипто Маркет,1585140241,"(56.3246996, 44.00539398)",RU
896,55.46387523,43.19436908,atm,Крипто Маркет,1585140317,"(55.46387523, 43.19436908)",RU
897,55.46362889,43.1889993,shopping,Крипто Маркет,1585140392,"(55.46362889, 43.1889993)",RU
898,56.99232173,40.97973347,atm,Крипто Маркет,1585140444,"(56.99232173, 40.97973347)",RU
899,55.68077839,37.58199692,atm,Крипто Маркет,1585140493,"(55.68077839, 37.58199692)",RU
900,55.75281545,37.63589859,atm,Крипто Маркет,1585140524,"(55.75281545, 37.63589859)",RU
901,55.75011948,37.56148338,shopping,Крипто Маркет,1585140581,"(55.75011948, 37.56148338)",RU
902,55.74691607,37.53628135,shopping,Крипто Маркет,1585140675,"(55.74691607, 37.53628135)",RU
903,55.42710183,37.54451036,atm,Крипто Маркет,1585140743,"(55.42710183, 37.54451036)",RU
904,55.43135111,37.5570631,transport,Крипто Маркет,1585140802,"(55.43135111, 37.5570631)",RU
905,55.41783461,37.54835129,shopping,Крипто Маркет,1585140865,"(55.41783461, 37.54835129)",RU
906,43.58564453,39.72304344,atm,Крипто Маркет,1585140976,"(43.58564453, 39.72304344)",RU
907,43.42923725,39.92611885,shopping,Крипто Маркет,1585141100,"(43.42923725, 39.92611885)",RU
908,55.79163129,49.11884308,atm,Крипто Маркет,1585141291,"(55.79163129, 49.11884308)",RU
909,55.81859615,49.08373833,atm,Крипто Маркет,1585141330,"(55.81859615, 49.08373833)",RU
910,55.76744835,49.11549568,shopping,Крипто Маркет,1585141385,"(55.76744835, 49.11549568)",RU
911,55.83093875,49.15514946,atm,Крипто Маркет,1585141438,"(55.83093875, 49.15514946)",RU
912,54.90272114,49.93985653,shopping,Крипто Маркет,1585205328,"(54.90272114, 49.93985653)",RU
913,55.36652729,50.62980652,shopping,Крипто Маркет,1585205417,"(55.36652729, 50.62980652)",RU
914,54.88766665,52.28668213,shopping,Крипто Маркет,1585205478,"(54.88766665, 52.28668213)",RU
915,55.73493945,52.3956871,shopping,Крипто Маркет,1585205527,"(55.73493945, 52.3956871)",RU
916,55.63594208,51.80980682,shopping,Крипто Маркет,1585205572,"(55.63594208, 51.80980682)",RU
917,53.62692797,55.93345642,shopping,Крипто Маркет,1585205653,"(53.62692797, 55.93345642)",RU
918,56.09162421,54.24937248,shopping,Крипто Маркет,1585205701,"(56.09162421, 54.24937248)",RU
919,56.84071028,53.22584152,shopping,Крипто Маркет,1585205761,"(56.84071028, 53.22584152)",RU
920,57.99809232,56.26407623,shopping,Крипто Маркет,1585205869,"(57.99809232, 56.26407623)",RU
921,64.54969422,40.53440094,shopping,Крипто Маркет,1585205961,"(64.54969422, 40.53440094)",RU
922,64.53678182,40.33475876,shopping,Крипто Маркет,1585206104,"(64.53678182, 40.33475876)",RU
923,64.55729124,39.84054565,shopping,Крипто Маркет,1585206148,"(64.55729124, 39.84054565)",RU
924,59.89031477,30.28038025,shopping,Крипто Маркет,1585206247,"(59.89031477, 30.28038025)",RU
925,60.00568044,30.25291443,atm,Крипто Маркет,1585206297,"(60.00568044, 30.25291443)",RU
926,46.06487894,14.55214262,cafe,Bar Na Vrtu,1589524024,"(46.06487894, 14.55214262)",SI
927,59.83291257,30.14511108,atm,Крипто Маркет,1585206349,"(59.83291257, 30.14511108)",RU
928,59.97631836,30.37685394,transport,Крипто Маркет,1585206388,"(59.97631836, 30.37685394)",RU
929,58.52498829,31.2610817,shopping,Крипто Маркет,1585206432,"(58.52498829, 31.2610817)",RU
930,58.60766303,49.6732235,shopping,Крипто Маркет,1585206537,"(58.60766303, 49.6732235)",RU
931,58.54550732,50.04341125,shopping,Крипто Маркет,1585206574,"(58.54550732, 50.04341125)",RU
932,66.08386715,76.65959358,shopping,Крипто Маркет,1585206708,"(66.08386715, 76.65959358)",RU
933,66.08264927,76.68534279,atm,Крипто Маркет,1585206755,"(66.08264927, 76.68534279)",RU
934,65.9108423,78.22184086,shopping,Крипто Маркет,1585206806,"(65.9108423, 78.22184086)",RU
935,51.82315311,107.60232930000001,shopping,Крипто Маркет,1585207666,"(51.82315311, 107.60232930000001)",RU
936,51.74084876,107.285614,shopping,Крипто Маркет,1585207703,"(51.74084876, 107.285614)",RU
937,52.27971148,104.30248259999999,shopping,Крипто Маркет,1585207786,"(52.27971148, 104.30248259999999)",RU
938,52.30637946,104.3117523,atm,Крипто Маркет,1585207852,"(52.30637946, 104.3117523)",RU
939,52.31267664,104.2482376,atm,Крипто Маркет,1585207886,"(52.31267664, 104.2482376)",RU
940,52.52055583,103.87144090000001,shopping,Крипто Маркет,1585208181,"(52.52055583, 103.87144090000001)",RU
941,52.55261088,103.8838863,atm,Крипто Маркет,1585208230,"(52.55261088, 103.8838863)",RU
942,56.29139456,101.68396,shopping,Крипто Маркет,1585208769,"(56.29139456, 101.68396)",RU
943,56.13416785,101.575985,shopping,Крипто Маркет,1585208798,"(56.13416785, 101.575985)",RU
944,55.93112543,98.00319672,shopping,Крипто Маркет,1585208850,"(55.93112543, 98.00319672)",RU
945,53.02295395,158.6466122,shopping,Крипто Маркет,1585241904,"(53.02295395, 158.6466122)",RU
946,53.03481356,158.644681,transport,Крипто Маркет,1585241931,"(53.03481356, 158.644681)",RU
947,53.01786519,158.650834,atm,Крипто Маркет,1585241973,"(53.01786519, 158.650834)",RU
948,59.56748419,150.79456330000002,shopping,Крипто Маркет,1585242052,"(59.56748419, 150.79456330000002)",RU
949,59.558527100000006,150.7965159,transport,Крипто Маркет,1585242083,"(59.558527100000006, 150.7965159)",RU
950,59.54908915,150.82730769999998,atm,Крипто Маркет,1585242118,"(59.54908915, 150.82730769999998)",RU
951,43.12310115,131.8804407,shopping,Крипто Маркет,1585242257,"(43.12310115, 131.8804407)",RU
952,43.10944265,131.878252,transport,Крипто Маркет,1585242284,"(43.10944265, 131.878252)",RU
953,43.12642134,131.8895388,atm,Крипто Маркет,1585242330,"(43.12642134, 131.8895388)",RU
954,43.17326056,131.9203949,atm,Крипто Маркет,1585242367,"(43.17326056, 131.9203949)",RU
955,43.35420505,132.18801499999998,shopping,Крипто Маркет,1585242396,"(43.35420505, 132.18801499999998)",RU
956,43.79117169,131.9543839,shopping,Крипто Маркет,1585242426,"(43.79117169, 131.9543839)",RU
957,45.46840782,133.3939576,shopping,Крипто Маркет,1585242481,"(45.46840782, 133.3939576)",RU
958,42.82247665,132.8832006,shopping,Крипто Маркет,1585242547,"(42.82247665, 132.8832006)",RU
959,50.5723356,136.9928169,shopping,Крипто Маркет,1585242842,"(50.5723356, 136.9928169)",RU
960,50.55445248,136.95281980000001,transport,Крипто Маркет,1585242878,"(50.55445248, 136.95281980000001)",RU
961,50.61145851,137.0552158,lodging,Крипто Маркет,1585242943,"(50.61145851, 137.0552158)",RU
962,56.02198872,92.83979416,shopping,Крипто Маркет,1585243130,"(56.02198872, 92.83979416)",RU
963,56.02601787,92.88579941,atm,Крипто Маркет,1585243179,"(56.02601787, 92.88579941)",RU
964,56.0014527,92.81404495,transport,Крипто Маркет,1585243239,"(56.0014527, 92.81404495)",RU
965,55.99463694,92.9649353,shopping,Крипто Маркет,1585243268,"(55.99463694, 92.9649353)",RU
966,53.69487703,91.69309616,shopping,Крипто Маркет,1585243318,"(53.69487703, 91.69309616)",RU
967,53.72271667,91.43890858,shopping,Крипто Маркет,1585243356,"(53.72271667, 91.43890858)",RU
968,53.70740207,91.43358707,default,Крипто Маркет,1585243389,"(53.70740207, 91.43358707)",RU
969,55.05256343,82.90961266,atm,Крипто Маркет,1585243743,"(55.05256343, 82.90961266)",RU
970,55.0490725,82.97132492,shopping,Крипто Маркет,1585243768,"(55.0490725, 82.97132492)",RU
971,54.95514577,82.89459229,transport,Крипто Маркет,1585243873,"(54.95514577, 82.89459229)",RU
972,53.35403508,83.75976563,shopping,Крипто Маркет,1585243950,"(53.35403508, 83.75976563)",RU
973,56.48448698,84.99589920000001,shopping,Крипто Маркет,1585244040,"(56.48448698, 84.99589920000001)",RU
974,56.43602092,84.93667603,transport,Крипто Маркет,1585244070,"(56.43602092, 84.93667603)",RU
975,55.35023152,86.05882645,shopping,Крипто Маркет,1585244122,"(55.35023152, 86.05882645)",RU
976,55.39675914,86.10895157,transport,Крипто Маркет,1585244156,"(55.39675914, 86.10895157)",RU
977,53.75206043,87.15162277,shopping,Крипто Маркет,1585244204,"(53.75206043, 87.15162277)",RU
978,54.99945362,73.36620569,shopping,Крипто Маркет,1585244300,"(54.99945362, 73.36620569)",RU
979,54.98056904,73.39244843,transport,Крипто Маркет,1585244334,"(54.98056904, 73.39244843)",RU
980,57.10511384,65.69343567,shopping,Крипто Маркет,1585244402,"(57.10511384, 65.69343567)",RU
981,46.01236169,15.29007196,cafe,Bar Todi,1589527417,"(46.01236169, 15.29007196)",SI
982,58.20150415,68.25046062,shopping,Крипто Маркет,1585244452,"(58.20150415, 68.25046062)",RU
983,55.16389207,61.41507626,atm,Крипто Маркет,1585244499,"(55.16389207, 61.41507626)",RU
984,55.15675769,61.38782501,shopping,Крипто Маркет,1585244539,"(55.15675769, 61.38782501)",RU
985,55.19626267,61.35048866,atm,Крипто Маркет,1585244579,"(55.19626267, 61.35048866)",RU
986,55.7701039,60.70684433,shopping,Крипто Маркет,1585244643,"(55.7701039, 60.70684433)",RU
987,56.81807513,60.55123329,shopping,Крипто Маркет,1585244691,"(56.81807513, 60.55123329)",RU
988,56.81290752,60.61182976,atm,Крипто Маркет,1585244748,"(56.81290752, 60.61182976)",RU
989,56.76533202,60.62427521,shopping,Крипто Маркет,1585244776,"(56.76533202, 60.62427521)",RU
990,57.91778829999999,59.9656105,shopping,Крипто Маркет,1585244823,"(57.91778829999999, 59.9656105)",RU
991,57.90677717,59.99230385,shopping,Крипто Маркет,1585244860,"(57.90677717, 59.99230385)",RU
992,49.19078093,16.62116647,default,Adam Kolek - Specialista na E-mail Marketing,1585314900,"(49.19078093, 16.62116647)",CZ
993,49.19081248,16.62127912,default,ko-bot | Vytváříme chatboty,1585315088,"(49.19081248, 16.62127912)",CZ
994,49.12477392,18.41250658,default,"DIGITAL STEEL, s.r.o.",1585428287,"(49.12477392, 18.41250658)",SK
995,29.80147519,-95.56697845,shopping,Dollmotions,1585468375,"(29.80147519, -95.56697845)",US
996,-33.03724257,-61.16261601,default,Gabriel Casafu,1585586442,"(-33.03724257, -61.16261601)",AR
997,45.92667355,13.64285231,shopping,Horti,1585666555,"(45.92667355, 13.64285231)",SI
998,45.91913193,14.23077643,shopping,Doget online store,1585212178,"(45.91913193, 14.23077643)",SI
999,46.04430325,14.47591424,default,Hram lepote,1585918544,"(46.04430325, 14.47591424)",SI
1000,46.04414314,14.4758606,default,Australian Gold,1585918803,"(46.04414314, 14.4758606)",SI
1001,41.33094373,-81.46052241,shopping,anthonymrugacz.com,1585957358,"(41.33094373, -81.46052241)",US
1002,20.55148336,-102.5103217,shopping,Mony's Boutique,1585997690,"(20.55148336, -102.5103217)",MX
1003,11.6855229,-84.45568085,default,Americantel,1585693061,"(11.6855229, -84.45568085)",NI
1004,37.26703897,-107.0110631,shopping,Bookends,1585715043,"(37.26703897, -107.0110631)",US
1005,46.35682484,14.16479945,default,"Meganet369, storitveni in svetovalni center",1585739243,"(46.35682484, 14.16479945)",SI
1006,40.0026678,-83.00059319,default,Block 11 Crypto,1585754196,"(40.0026678, -83.00059319)",US
1007,47.49450881,8.896254301,shopping,GOLDENGREEN GmbH,1585777763,"(47.49450881, 8.896254301)",CH
1008,66.08433689,76.67942047,default,WB Change,1585852829,"(66.08433689, 76.67942047)",RU
1009,55.72529751,37.57668614,default,WB Change,1585852981,"(55.72529751, 37.57668614)",RU
1010,4.9628910930000005,-73.91707778,shopping,Jewelry's World A&S,1585873604,"(4.9628910930000005, -73.91707778)",CO
1011,4.75809799,-74.02896078,shopping,INNOVA,1585888224,"(4.75809799, -74.02896078)",CO
1012,40.82024807,29.29216862,default,cengiz makina tesis degerleme,1586016378,"(40.82024807, 29.29216862)",TR
1013,-34.67437634,-58.67692896,shopping,JM repuestos Ituzaingo,1586166194,"(-34.67437634, -58.67692896)",AR
1014,48.97747775,14.47414935,default,Řezníček & Co.,1586193662,"(48.97747775, 14.47414935)",CZ
1015,46.05029024,14.48521614,default,Domas-Kont,1586342824,"(46.05029024, 14.48521614)",SI
1016,39.97674191,32.74522305,grocery,eyüp market,1586364745,"(39.97674191, 32.74522305)",TR
1017,41.89953003,12.49145508,default,National Office,1586386525,"(41.89953003, 12.49145508)",IT
1018,64.1126212,-21.848555800000003,transport,Magma Motors,1586506891,"(64.1126212, -21.848555800000003)",IS
1019,53.54404975,-2.426095605,shopping,Red Light Man,1586712928,"(53.54404975, -2.426095605)",GB
1020,4.4601114619999995,-75.15438616,lodging,VILLA LEONES ,1586734937,"(4.4601114619999995, -75.15438616)",CO
1021,41.52612196,-70.67358971,default,JSK Tree Care,1586802823,"(41.52612196, -70.67358971)",US
1022,9.95094987,-84.05302763,default,Buy RE CR,1586851159,"(9.95094987, -84.05302763)",CR
1023,46.05223736,14.50834215,shopping,Saloon online store,1586861662,"(46.05223736, 14.50834215)",SI
1024,-34.62621603,-58.47172201,default,TETRAKIS 3D,1588091494,"(-34.62621603, -58.47172201)",AR
1025,47.40852636,8.545126319,default,LAWGATE,1586861816,"(47.40852636, 8.545126319)",CH
1026,43.66926853,-79.32712555,default,EBMforbettertreatment,1586999661,"(43.66926853, -79.32712555)",CA
1027,37.95240831,23.69722545,default,Delta Strom,1587013350,"(37.95240831, 23.69722545)",GR
1028,46.10636438,14.52763259,grocery,Sadjevpisarni.si online store,1587031314,"(46.10636438, 14.52763259)",SI
1029,45.84891701,14.69520628,default,SVETANGELOV online store	,1587042257,"(45.84891701, 14.69520628)",SI
1030,42.52189751,27.43670762,food,Pantastic Pancakes,1587116758,"(42.52189751, 27.43670762)",BG
1031,42.67844839,23.32014441,food,American Pancakes Story,1587117266,"(42.67844839, 23.32014441)",BG
1032,43.07226184,25.60717285,food,Bar&Grill Kolata,1587118761,"(43.07226184, 25.60717285)",BG
1033,42.48416407,26.51066422,shopping,Slim Computers,1587119084,"(42.48416407, 26.51066422)",BG
1034,42.82446753,23.35563004,shopping,Green Mobile,1587119515,"(42.82446753, 23.35563004)",BG
1035,46.06563452,14.54306602,shopping,Nogavice.net online store,1587131526,"(46.06563452, 14.54306602)",SI
1036,41.37458654,2.142677307,nightlife,Harem Barcellona,1587209243,"(41.37458654, 2.142677307)",ES
1037,37.65999143,44.98622417,default,اروم نت,1587397884,"(37.65999143, 44.98622417)",IR
1038,37.55045095,45.06689429,default,اروم نت,1587398263,"(37.55045095, 45.06689429)",IR
1039,46.09484832,15.57314157,default,Puffi online store,1587466169,"(46.09484832, 15.57314157)",SI
1040,45.84861808,15.81110716,shopping,Oprema za kupaonice online store,1587630611,"(45.84861808, 15.81110716)",HR
1041,45.33232754,16.97102308,shopping,Apotekos online store,1587631573,"(45.33232754, 16.97102308)",HR
1042,35.72249736,139.763158,shopping,tokibakari,1587545239,"(35.72249736, 139.763158)",JP
1043,39.57350518,2.662677169,shopping,MUNDO-DIGITAL,1587551953,"(39.57350518, 2.662677169)",ES
1044,50.09988832,14.43670034,shopping,M0ST Napoje / Beverages,1587634140,"(50.09988832, 14.43670034)",CZ
1045,42.704215500000004,23.32338452,food,Fast Food Oops,1587635476,"(42.704215500000004, 23.32338452)",BG
1046,45.81330703,15.971165300000003,shopping,Zadruga za etično financiranje,1587745863,"(45.81330703, 15.971165300000003)",HR
1047,48.20578859,16.37564242,default,"Anita Posch, Bitcoin & Co.",1587883582,"(48.20578859, 16.37564242)",AT
1048,43.83415917,-79.51638758,default,Best Dance Classes for Adults & Kids in Vaughan,1588003449,"(43.83415917, -79.51638758)",CA
1049,6.078467611000001,-75.42436123,shopping,Salon de Belleza AMY Barber Shop,1588016916,"(6.078467611000001, -75.42436123)",CO
1050,43.64289232,10.79687834,food,Inserrata Organic Winery,1588537612,"(43.64289232, 10.79687834)",IT
1051,4.669692036,-74.05342519,food,ENTRIGADAS,1588106816,"(4.669692036, -74.05342519)",CO
1052,4.637900366,-74.06940043,food,ENTRIGADAS,1588107468,"(4.637900366, -74.06940043)",CO
1053,46.11855107,14.54931557,shopping,Anni online store,1588142825,"(46.11855107, 14.54931557)",SI
1054,46.07306316,14.49943185,default,KN Shop online store,1588244548,"(46.07306316, 14.49943185)",SI
1055,9.938110188,-84.11002994,default,Costa Rican Vacations,1588259964,"(9.938110188, -84.11002994)",CR
1056,37.49883142,-77.62802124,default,International Plumbing,1588604462,"(37.49883142, -77.62802124)",US
